,start,end,x_ksm,y_ksm,z_ksm,duration,Range (RS),LocalTime (hr),Latitute (deg)
615,2005-05-23 17:39:00.000,2005-05-23 20:51:00.000,-2.2205831155720044,-24.164735563897533,-1.7469671924756351,11520.0,24.329351175439182,5.573888888888889,-2.320913307948948
616,2005-05-25 02:39:00.000,2005-05-25 17:54:00.000,2.287895361087948,-30.81939083253837,-2.23105555973188,54900.0,30.984624015512093,6.161944444444445,-6.61833067899818
617,2005-05-25 18:21:00.000,2005-05-27 05:09:00.000,4.388657588264762,-33.02031929025882,-2.3833509530233723,125280.0,33.395840507808,6.369166666666667,-8.088978471448893
618,2005-05-27 08:36:00.000,2005-05-28 01:30:00.000,9.20041214524604,-36.4383697672648,-2.6519003936111227,60840.0,37.67538919023854,6.783611111111111,-10.92651319446977
619,2005-05-28 05:51:00.000,2005-05-29 08:15:00.000,11.637370989182404,-37.33589258949185,-2.725208394004309,95040.0,39.20234737595044,6.9825,-12.229876763467496
620,2005-05-30 01:39:00.000,2005-05-30 05:12:00.000,16.01841980344755,-37.25236520197314,-2.731668514846887,12780.0,40.64222556671406,7.363611111111111,-14.5972795845736
621,2005-05-30 13:42:00.000,2005-05-31 04:03:00.000,17.052708677731538,-36.80304719997481,-2.698775325643705,51660.0,40.65147653787569,7.466666666666667,-15.20464198653092
622,2005-05-31 04:09:00.000,2005-05-31 04:51:00.000,18.183921633945296,-36.02865954349988,-2.653372931988855,2520.0,40.4445262354141,7.591111111111111,-15.920393109083625
623,2005-05-31 08:54:00.000,2005-06-01 09:33:00.000,18.52830707222012,-35.71845931392394,-2.634512810066341,88740.0,40.32427502720074,7.6325,-16.15381758667148
624,2005-06-02 03:24:00.000,2005-06-02 07:09:00.000,20.922858413689703,-31.70762381284156,-2.354963523484484,13500.0,38.0615983013447,8.026666666666667,-18.249607147595167
625,2005-06-02 17:15:00.000,2005-06-02 20:48:00.000,21.394639557483675,-29.90607650312379,-2.21845178675137,12780.0,36.837827595224425,8.17,-18.954909984133945
626,2005-06-03 01:03:00.000,2005-06-05 01:06:00.000,21.58116871224252,-28.77792516707347,-2.144091549071176,172980.0,36.03488515978308,8.255833333333333,-19.361898239050404
627,2005-06-05 01:54:00.000,2005-06-05 08:54:00.000,21.066360372142157,-19.669579162958208,-1.479158047910181,25200.0,28.85951822722511,8.94,-22.19357801567278
628,2005-06-05 12:24:00.000,2005-06-06 09:42:00.000,20.44281665899837,-17.184878264629766,-1.2948132719926857,76680.0,26.737713726736143,9.145555555555555,-22.90011731877841
629,2005-06-06 12:06:00.000,2005-06-06 20:39:00.000,17.944575132383502,-10.714487269886249,-0.8125934079365454,30780.0,20.91574340502705,9.789722222222222,-24.67346759169762
630,2005-06-07 04:51:00.000,2005-06-07 07:21:00.000,14.713923004215385,-5.269174096558113,-0.3970890460222683,9000.0,15.63398239554748,10.583055555555555,-25.94562748932513
631,2005-06-08 01:00:00.000,2005-06-08 05:30:00.000,6.853316682784826,2.230169076201585,0.1757034410460814,16200.0,7.209193808060515,13.272777777777778,-22.89778137117468
632,2005-06-08 22:54:00.000,2005-06-09 08:51:00.000,-6.576160704589395,-5.367012457668303,-0.4254384770861024,35820.0,8.498924063146921,2.7022222222222223,16.635164302148556
633,2005-06-09 13:30:00.000,2005-06-09 20:03:00.000,-6.241232730537633,-13.15815836708715,-1.0436348313892776,23580.0,14.6006606450314,4.320277777777777,6.3270322411793805
634,2005-06-11 03:36:00.000,2005-06-11 10:09:00.000,-1.7173688004991323,-25.452922280943586,-2.015410207687516,23580.0,25.59028109540677,5.650277777777778,-3.4483780490271965
635,2005-06-11 13:54:00.000,2005-06-11 20:00:00.000,-0.3263829950627345,-27.70889414546349,-2.196932416562775,21960.0,27.797767044619093,5.847222222222222,-4.890162621186806
636,2005-06-12 00:51:00.000,2005-06-12 08:03:00.000,1.1554255144391588,-29.7707612312036,-2.363321543939094,25920.0,29.886761636631007,6.026944444444444,-6.189635886813854
637,2005-06-12 13:06:00.000,2005-06-12 18:51:00.000,2.7980469346772416,-31.72303851045407,-2.523747869386172,20700.0,31.946041105161058,6.202222222222223,-7.439250019313672
638,2005-06-12 22:48:00.000,2005-06-13 04:36:00.000,4.0782153461780215,-33.03466212258478,-2.630003148896628,20880.0,33.389184753844255,6.326944444444444,-8.314721281784488
639,2005-06-13 09:45:00.000,2005-06-13 15:54:00.000,5.494716471206333,-34.29110107171208,-2.7344771917550164,22140.0,34.83602858136311,6.456388888888889,-9.210156542234769
640,2005-06-13 19:42:00.000,2005-06-14 02:45:00.000,6.751178097187967,-35.243461288503944,-2.814020290065148,25380.0,35.994425672416625,6.565555555555555,-9.955726973643118
641,2005-06-14 06:39:00.000,2005-06-14 13:51:00.000,8.096222491448975,-36.09832654625023,-2.8868704361858613,25920.0,37.107573606826975,6.678888888888889,-10.71615463738902
642,2005-06-14 17:06:00.000,2005-06-15 12:30:00.000,9.339853109039016,-36.73716595100319,-2.9424376826604304,69840.0,38.01986530389494,6.7813888888888885,-11.394104870903204
643,2005-06-15 15:30:00.000,2005-06-15 22:42:00.000,11.861398650630216,-37.56562663347548,-3.0202516246452995,25920.0,39.50937866116129,6.988333333333333,-12.727637576954592
644,2005-06-16 02:09:00.000,2005-06-16 21:33:00.000,12.985708615701256,-37.71599312431519,-3.0372791146909544,69840.0,40.004372636323474,7.0825,-13.31800485427461
645,2005-06-16 22:33:00.000,2005-06-17 19:12:00.000,14.992926142084572,-37.58983896998308,-3.0355166288004023,74340.0,40.58322546687221,7.258611111111111,-14.393224339463655
646,2005-06-17 22:15:00.000,2005-06-18 06:15:00.000,17.06071198121594,-36.78465129425141,-2.988268544317505,28800.0,40.65843347988993,7.461111111111111,-15.580384432989968
647,2005-06-18 09:12:00.000,2005-06-18 15:27:00.000,17.910831133605534,-36.17930476804795,-2.9456403698808504,22500.0,40.47736111191665,7.555833333333333,-16.11560177635451
648,2005-06-18 20:09:00.000,2005-06-19 02:00:00.000,18.68860920329921,-35.427320139322525,-2.890943543177442,21060.0,40.15864391108752,7.651944444444445,-16.64675406503238
649,2005-06-19 07:06:00.000,2005-06-19 15:15:00.000,19.38911006833132,-34.52826736533953,-2.8240386809173983,29340.0,39.70030265584326,7.750555555555556,-17.17681492161676
650,2005-06-19 19:00:00.000,2005-06-20 01:15:00.000,20.05611412875824,-33.38268566230225,-2.7393358047830523,22500.0,39.040432587578,7.861111111111111,-17.755106965120458
651,2005-06-20 02:18:00.000,2005-06-21 20:51:00.000,20.413152789538763,-32.592907550038746,-2.6680199882159847,153180.0,38.55013307411463,7.931111111111111,-18.112665537389415
652,2005-06-22 00:48:00.000,2005-06-23 13:09:00.000,21.56622102731374,-25.89632843138041,-2.1485462623449147,130860.0,33.76889051577364,8.4475,-20.513705240884587
653,2005-06-24 00:15:00.000,2005-06-24 14:21:00.000,19.783712867473064,-15.61350842850477,-1.306638897265519,50760.0,25.23656564347566,9.266388888888889,-23.460837909629177
654,2005-06-24 18:30:00.000,2005-06-25 00:36:00.000,17.666944434095154,-10.444313962048664,-0.884357484767351,21960.0,20.542315057853493,9.80638888888889,-24.82132480059896
655,2005-06-25 14:57:00.000,2005-06-25 20:24:00.000,13.317018525897222,-3.5679377762057047,-0.3110631603458067,19620.0,13.790211118169651,10.921388888888888,-26.17550662781064
656,2005-06-26 03:21:00.000,2005-06-26 07:51:00.000,8.44257464370708,1.1637895283308206,0.0882877155030277,16200.0,8.522867322769194,12.558611111111112,-24.640223185370623
657,2005-06-26 18:45:00.000,2005-06-26 23:51:00.000,-3.9507081775449215,1.439267978599572,0.1246640562930951,18360.0,4.206557802440597,22.56055555555556,25.95321247331169
658,2005-06-27 00:24:00.000,2005-06-27 05:45:00.000,-6.146448727840212,-2.826755738458861,-0.2339291193870729,19260.0,6.769350249601203,1.728888888888889,20.921855390902927
659,2005-06-28 17:24:00.000,2005-06-28 23:21:00.000,-3.970672969905757,-21.356096451858697,-1.8183272622672528,21420.0,21.798059856962876,5.231111111111111,-0.8165795699518817
660,2005-06-29 04:21:00.000,2005-06-29 22:30:00.000,-2.5716723718768613,-24.35939200637065,-2.0785542757825435,65340.0,24.58279613033642,5.5088888888888885,-2.870864708383265
661,2005-06-30 02:30:00.000,2005-06-30 09:12:00.000,0.3689719465124838,-29.15694510367114,-2.496793730764733,24120.0,29.265979686485668,5.926666666666667,-5.914715287684881
662,2005-06-30 11:51:00.000,2005-06-30 18:09:00.000,1.6136419847344587,-30.77194060760351,-2.642207411583391,22680.0,30.927292626717296,6.068333333333333,-6.925757462613208
663,2005-06-30 22:54:00.000,2005-07-02 05:15:00.000,3.069699107811149,-32.41935309355013,-2.7887666070592743,109260.0,32.68355437839379,6.218333333333334,-7.983456755144279
664,2005-07-02 06:18:00.000,2005-07-03 11:24:00.000,7.051671346532921,-35.787704624623125,-3.096486745486593,104760.0,36.60702256731295,6.578055555555555,-10.446705327708196
665,2005-07-03 16:03:00.000,2005-07-04 20:15:00.000,10.97486299752052,-37.602725635453154,-3.268829630984022,101520.0,39.30773257497703,6.902500000000001,-12.561064956469169
666,2005-07-05 02:42:00.000,2005-07-05 07:12:00.000,14.520378405733476,-37.8138665455944,-3.298883073363283,16200.0,40.6400359461632,7.205555555555556,-14.427654318539902
667,2005-07-05 10:57:00.000,2005-07-06 07:45:00.000,15.282332815463688,-37.635380271365776,-3.29667029714588,74880.0,40.75339960667073,7.275833333333333,-14.84500811638217
668,2005-07-06 07:54:00.000,2005-07-06 11:42:00.000,17.058859224605136,-36.80446570871068,-3.2385720196439616,13680.0,40.69473827013729,7.455,-15.87683980268974
669,2005-07-06 11:54:00.000,2005-07-08 18:09:00.000,17.370641588733495,-36.58538505331287,-3.212468220918989,195300.0,40.62695583936632,7.489722222222222,-16.070638130773798
670,2005-07-09 02:33:00.000,2005-07-09 09:45:00.000,20.87496229849852,-30.55353113005568,-2.7210030738612887,25920.0,37.10372182419142,8.07861111111111,-19.110817529149877
671,2005-07-10 07:48:00.000,2005-07-10 16:45:00.000,21.37118832743426,-25.96889868371512,-2.338385164959192,32220.0,33.713193775604005,8.421666666666667,-20.639883401338263
672,2005-07-10 21:24:00.000,2005-07-11 04:27:00.000,21.257754114450595,-23.40468247089177,-2.1109563215968645,25380.0,31.687969454438065,8.611388888888888,-21.406655914202872
673,2005-07-11 09:57:00.000,2005-07-12 04:54:00.000,20.908308159575107,-20.76670572722981,-1.883364775655438,68220.0,29.528976950366808,8.813055555555556,-22.158840859340486
674,2005-07-12 06:15:00.000,2005-07-13 18:51:00.000,19.70274283699164,-15.879869021605272,-1.4543557058481635,131760.0,25.347257562961264,9.223611111111111,-23.49240308557267
675,2005-07-16 19:45:00.000,2005-07-16 23:18:00.000,-4.679623825456947,-20.040780500904376,-1.804482307178476,12780.0,20.65884601399927,5.0633333333333335,-0.0069714415071504
676,2005-07-17 04:00:00.000,2005-07-17 18:30:00.000,-3.681592581063916,-22.5102742934378,-2.0281295765490133,52200.0,22.899342398375204,5.301111111111111,-1.7656359694390875
677,2005-07-17 22:15:00.000,2005-07-20 03:24:00.000,-1.336687746075487,-27.011665289057877,-2.450842569864907,191340.0,27.15554133360012,5.699722222222222,-4.691153059898767
678,2005-07-23 01:24:00.000,2005-07-23 06:36:00.000,13.391051757528102,-38.085090630027615,-3.565496163289565,18720.0,40.52785657249402,7.095,-14.107780362878763
679,2005-07-23 10:33:00.000,2005-07-23 18:51:00.000,14.270320727205071,-37.98712156659384,-3.557922019882477,29880.0,40.7347795829564,7.173333333333334,-14.57637144512379
680,2005-07-23 22:09:00.000,2005-07-24 03:48:00.000,15.327704801973526,-37.71041818673944,-3.545656486507196,20340.0,40.86056600483553,7.271944444444444,-15.156004979076842
681,2005-07-24 10:15:00.000,2005-07-26 02:06:00.000,16.35831040789571,-37.24409288530177,-3.5163439866762154,143460.0,40.82990875917664,7.375,-15.74759709245337
682,2005-07-26 07:00:00.000,2005-07-26 10:33:00.000,19.43689706436246,-33.96079428640569,-3.2427272374761014,12780.0,39.26377205504912,7.772222222222222,-17.887743778549403
683,2005-07-28 02:48:00.000,2005-07-28 05:18:00.000,21.03699742708117,-28.287209771206964,-2.7363754063180887,9000.0,35.35829814557806,8.22861111111111,-20.058335024586693
684,2005-07-28 16:27:00.000,2005-07-28 17:18:00.000,21.155420086427217,-25.97620689925734,-2.521684316309578,3060.0,33.595744011665445,8.39861111111111,-20.785415875065635
685,2005-07-28 23:45:00.000,2005-07-29 14:09:00.000,21.12583404726227,-24.623175904918472,-2.40372699776764,51840.0,32.532745954143195,8.498333333333333,-21.189790008974835
686,2005-07-29 20:12:00.000,2005-07-30 22:27:00.000,20.627479389949382,-20.36453429686431,-2.0113757255174574,94500.0,29.05602855553646,8.822222222222223,-22.397568438227896
687,2005-07-31 11:33:00.000,2005-07-31 19:18:00.000,17.041251130137468,-9.807987914523546,-1.0105881216265402,27900.0,19.688122189874385,9.851666666666668,-25.128222361500296
688,2005-08-01 10:03:00.000,2005-08-01 16:12:00.000,11.645970397825362,-1.8859412123900583,-0.2386744715505721,22140.0,11.80010026512427,11.339444444444444,-26.124817431495277
689,2005-08-02 02:18:00.000,2005-08-02 03:00:00.000,2.1678760993022825,3.7828087095657263,0.3466052559374873,2520.0,4.373724238967963,16.02638888888889,-7.21094249136292
690,2005-08-02 19:24:00.000,2005-08-03 00:03:00.000,-6.843400244447834,-5.9832097340475086,-0.5397062864518104,16740.0,9.106163215259494,2.8169444444444443,14.95559360221342
691,2005-08-03 04:18:00.000,2005-08-03 10:57:00.000,-6.873520123702843,-10.889434554553093,-1.011268060659456,23940.0,12.916955016541351,3.8722222222222222,8.200061800152124
692,2005-08-03 18:27:00.000,2005-08-03 21:48:00.000,-5.798503261304698,-16.919441783979163,-1.5960672046355997,12060.0,17.95654701980686,4.700833333333334,2.2475682404575963
693,2005-08-04 03:15:00.000,2005-08-04 09:27:00.000,-4.853042838132688,-19.950056799710417,-1.896639001323466,22320.0,20.61926358049104,5.024444444444445,-0.1427269594796558
694,2005-08-04 11:09:00.000,2005-08-04 19:45:00.000,-3.91950159608807,-22.32917008421045,-2.129449116257444,30960.0,22.77035096238232,5.253611111111111,-1.8371714136018165
695,2005-08-04 23:39:00.000,2005-08-05 12:15:00.000,-2.3554254881126893,-25.565172617865763,-2.4555705901824694,45360.0,25.79061664898095,5.543055555555555,-3.9657425480299935
696,2005-08-05 21:33:00.000,2005-08-07 14:33:00.000,0.4785252215105694,-30.023034845049068,-2.9076746402181617,147600.0,30.167303152718507,5.925555555555556,-6.728360073182672
697,2005-08-07 17:21:00.000,2005-08-08 12:27:00.000,6.018638891829508,-35.60480753713398,-3.492819366926043,68760.0,36.27845257169287,6.468333333333334,-10.479388872550429
698,2005-08-09 06:48:00.000,2005-08-10 02:06:00.000,10.340572367303762,-37.74993752335247,-3.73278638590384,69480.0,39.31817536589472,6.830555555555556,-12.831062909999968
699,2005-08-10 02:42:00.000,2005-08-11 02:30:00.000,12.42586279592916,-38.07330855272328,-3.782559899390232,85680.0,40.22793369993794,7.006666666666667,-13.920198926805885
700,2005-08-12 17:48:00.000,2005-08-14 02:09:00.000,17.813177691041204,-35.743889604056235,-3.625250114167249,116460.0,40.10084016413917,7.551111111111111,-17.04943823966551
701,2005-08-14 03:57:00.000,2005-08-16 08:15:00.000,19.75072684600148,-32.41175013462057,-3.3326475170568117,188280.0,38.10143431955528,7.871666666666667,-18.69632424475616
702,2005-08-16 08:24:00.000,2005-08-16 15:24:00.000,20.76937266740972,-24.226354654039643,-2.557474313765954,25200.0,32.01286890746636,8.493055555555555,-21.439180692457303
703,2005-08-16 18:00:00.000,2005-08-17 15:27:00.000,20.598691585402253,-22.27015123947286,-2.366638001789786,77220.0,30.42805788562641,8.640555555555554,-22.0005379634862
704,2005-08-17 19:24:00.000,2005-08-18 11:15:00.000,19.344532070536648,-16.2662940518488,-1.77634481891719,57060.0,25.33690281239849,9.136111111111113,-23.632637427760983
705,2005-08-18 20:45:00.000,2005-08-19 07:36:00.000,16.290329891523754,-8.80711187166314,-1.0149894670670665,39060.0,18.54643553659083,9.958888888888888,-25.479291297669054
706,2005-08-19 14:03:00.000,2005-08-19 15:24:00.000,12.116507284730336,-2.612288359438657,-0.3655335323401426,4860.0,12.400298948696642,11.12527777777778,-26.26822405970436
707,2005-08-19 22:33:00.000,2005-08-20 04:51:00.000,8.657445624531972,0.7560497344784868,-0.0003036791885912,22680.0,8.69039562016332,12.355555555555556,-24.79174847829059
708,2005-08-20 19:42:00.000,2005-08-20 23:36:00.000,-6.1514046073545865,-2.511225715055268,-0.2004125968510537,14040.0,6.64726999935422,1.5544444444444443,21.016979642600496
709,2005-08-21 15:06:00.000,2005-08-21 23:12:00.000,-6.657890633176797,-13.330531342003978,-1.2880093135882833,29160.0,14.95625426152497,4.224444444444445,5.374702970115372
710,2005-08-22 12:54:00.000,2005-08-22 21:30:00.000,-4.628582012173765,-21.210324651423907,-2.043436443588318,30960.0,21.80544142550671,5.1066666666666665,-0.9157740030064444
711,2005-08-23 00:21:00.000,2005-08-23 06:30:00.000,-3.493371010930653,-24.29540688449849,-2.1637568928864304,22140.0,24.640460235045545,5.371666666666666,-2.2775757038121704
712,2005-08-23 10:39:00.000,2005-08-23 19:03:00.000,-2.409885054946323,-26.654611772153817,-2.2336241376127126,30240.0,26.856376365593714,5.565555555555555,-3.2651549389882346
713,2005-08-23 19:39:00.000,2005-08-24 00:27:00.000,-1.438212000017051,-28.444664665170023,-2.273612745667569,17280.0,28.571606825452207,5.711944444444445,-4.003818442208181
714,2005-08-24 00:51:00.000,2005-08-24 04:24:00.000,-0.8712727191415186,-29.37550595673796,-2.295789241431618,12780.0,29.47795981078984,5.789166666666667,-4.390443022025205
715,2005-08-24 07:33:00.000,2005-08-24 15:21:00.000,-0.1382348123150124,-30.47427952034592,-2.297153543210225,28080.0,30.561049320149227,5.882222222222223,-4.853472882188052
716,2005-08-24 19:09:00.000,2005-08-27 09:03:00.000,1.129975938810291,-32.124816226458776,-2.2981256077166314,222840.0,32.22672872810522,6.029166666666667,-5.579633538513575
717,2005-08-28 02:27:00.000,2005-08-28 03:39:00.000,9.138376413321655,-36.604141585474366,-1.8788874933925952,4320.0,37.77437389148673,6.8116666666666665,-9.257132709579157
718,2005-08-28 04:30:00.000,2005-08-28 06:57:00.000,9.320491684661556,-36.583992453506696,-1.8545871165399088,8820.0,37.79814231486669,6.829722222222222,-9.337614118184964
719,2005-08-28 13:24:00.000,2005-08-28 20:36:00.000,10.091861220001604,-36.421312972218985,-1.774597036393999,25920.0,37.835259958743215,6.908055555555556,-9.683696549844024
720,2005-08-28 21:06:00.000,2005-08-31 00:39:00.000,10.732584653865551,-36.18478704971702,-1.6912119252061792,185580.0,37.780780629332135,6.976111111111111,-9.979780692656462
721,2005-08-31 04:54:00.000,2005-08-31 10:39:00.000,14.458019733759969,-31.76986225775737,-1.02182590436207,20700.0,34.91994574276276,7.502222222222223,-12.153687814879008
722,2005-08-31 18:03:00.000,2005-08-31 21:30:00.000,15.035219234180255,-30.003703154012133,-0.8394498333329249,12420.0,33.570592732280204,7.645,-12.71763424457932
723,2005-09-01 01:21:00.000,2005-09-01 17:39:00.000,15.291063345118982,-28.891522413034966,-0.7424987042353401,58680.0,32.69691101454592,7.73,-13.043622901125325
724,2005-09-02 03:30:00.000,2005-09-02 11:03:00.000,15.737608492254177,-24.060088663803988,-0.348219321215686,27180.0,28.75206852143421,8.085,-14.324746700609593
725,2005-09-02 19:57:00.000,2005-09-03 05:12:00.000,15.520805774838884,-20.241048192198534,-0.0987323814572099,33300.0,25.506963596287264,8.374722222222223,-15.269500333574031
726,2005-09-03 08:06:00.000,2005-09-03 14:18:00.000,15.00456993740941,-16.949848390277015,0.0945968904474298,22320.0,22.637213345102104,8.64861111111111,-16.07680992222391
727,2005-09-03 23:39:00.000,2005-09-04 06:15:00.000,13.682249839681893,-12.008760395034344,0.3418084650224636,23760.0,18.20799604370513,9.141666666666666,-17.312315835549448
728,2005-09-04 10:54:00.000,2005-09-05 01:06:00.000,11.97322814417271,-7.771736762134384,0.4985711273348312,51120.0,14.28308991994843,9.712777777777776,-18.38457480380822
729,2005-09-08 12:42:00.000,2005-09-09 04:33:00.000,-2.3676921792516645,-27.653535684066355,-1.0026269080510164,57060.0,27.77281517603804,5.646111111111111,-0.2820031431944844
730,2005-09-09 11:57:00.000,2005-09-11 05:48:00.000,0.0475843952467754,-32.09664306210595,-0.1366976029427202,150660.0,32.09696942649812,5.999722222222222,-0.3058661046469647
731,2005-09-11 17:48:00.000,2005-09-12 21:36:00.000,5.530086669936516,-38.177857877242666,1.8538099039169744,100080.0,38.620814360028845,6.578888888888889,-0.3392138556750747
732,2005-09-15 10:51:00.000,2005-09-17 11:09:00.000,13.075723194202189,-38.93395067188817,4.63160192452652,173880.0,41.3313293805038,7.3069444444444445,-0.3698933763379332
733,2005-09-17 11:24:00.000,2005-09-17 16:21:00.000,15.897679919193276,-35.136548262697445,5.669683926461132,17820.0,38.98023302208389,7.710555555555556,-0.3809633986580203
734,2005-09-17 17:21:00.000,2005-09-18 20:42:00.000,16.156958721900306,-34.460140585003536,5.779012008997005,98460.0,38.496046343482206,7.764444444444444,-0.3821131561783639
735,2005-09-18 21:06:00.000,2005-09-19 00:09:00.000,17.04967517589207,-30.666022282878888,6.108675917985033,10980.0,35.61477597470501,8.037777777777778,-0.3867678603436919
736,2005-09-19 00:57:00.000,2005-09-19 02:00:00.000,17.126677861273677,-30.04802883674685,6.149423802281914,3780.0,35.128657028669394,8.079722222222221,-0.3873030178933072
737,2005-09-19 02:57:00.000,2005-09-19 03:48:00.000,17.161581371907804,-29.71922772277237,6.162263003952953,3060.0,34.8672605312276,8.101944444444444,-0.3875679738468288
738,2005-09-19 04:33:00.000,2005-09-19 05:15:00.000,17.186917237966536,-29.452461022300227,6.167793551042001,2520.0,34.6537048770128,8.119722222222222,-0.3877731479924997
739,2005-09-19 16:48:00.000,2005-09-19 17:21:00.000,17.29920879511453,-27.265659957393726,6.213512021117414,1980.0,32.88292215551657,8.265833333333333,-0.3891054860743611
740,2005-09-20 03:27:00.000,2005-09-20 09:24:00.000,17.25842554337517,-25.170236165199167,6.207449501956753,21420.0,31.143642532103847,8.405555555555557,-0.3887891510919748
741,2005-09-20 11:18:00.000,2005-09-20 15:09:00.000,17.137100806123417,-23.489029947999143,6.176401631818471,13860.0,29.724782405507472,8.519444444444446,-0.388143363282421
742,2005-09-20 19:12:00.000,2005-09-21 12:12:00.000,16.92430236993903,-21.673243337620985,6.106850542205485,61200.0,28.16833525478017,8.646388888888888,-0.3870153240417747
743,2005-09-21 13:18:00.000,2005-09-22 22:45:00.000,16.005718160390874,-16.97978779232342,5.78428419155181,120420.0,24.040677006083623,9.004444444444445,-0.3815195004397521
744,2005-09-23 02:36:00.000,2005-09-23 08:09:00.000,10.43810309227655,-4.03082695344377,3.805382880887408,19980.0,11.818735167679874,10.670277777777777,-0.3133797686097778
745,2005-09-25 06:15:00.000,2005-09-26 11:45:00.000,-5.790123472314676,-15.918247342012911,-2.190540627240656,106200.0,17.079654460958583,4.583055555555555,-0.2106008730823814
746,2005-09-26 15:51:00.000,2005-09-26 21:36:00.000,-2.81808395017808,-26.22268323207418,-1.1487173216096227,20700.0,26.39867921932689,5.558611111111111,-0.2817098844649561
747,2005-09-27 01:30:00.000,2005-09-27 08:27:00.000,-1.8339114238182623,-28.38454362277753,-0.7973600007210158,25020.0,28.454899942795823,5.731388888888889,-0.2923649761601382
748,2005-09-27 14:27:00.000,2005-09-28 03:54:00.000,-0.4899351840408417,-30.88576521761015,-0.3216811071316007,48420.0,30.89132577758008,5.929444444444445,-0.3038295966135906
749,2005-09-28 10:21:00.000,2005-09-28 16:03:00.000,1.5802163628738883,-33.976773350482766,0.4246473474737777,20520.0,34.0161511113954,6.182777777777778,-0.3173253971427801
750,2005-09-28 22:15:00.000,2005-09-29 15:27:00.000,2.8027059286493903,-35.44930115633334,0.8606249404028583,61920.0,35.57033579097822,6.314722222222222,-0.3237906751002384
751,2005-09-29 19:12:00.000,2005-09-30 13:21:00.000,4.901576976836182,-37.445469477197726,1.61844858748606,65340.0,37.79957694284332,6.522777777777778,-0.3332092894821565
752,2005-09-30 14:24:00.000,2005-09-30 15:48:00.000,6.745926053366726,-38.67304918442152,2.288478861084899,5040.0,39.32364920802507,6.695277777777778,-0.3402546696797101
753,2005-09-30 16:18:00.000,2005-10-01 01:15:00.000,6.92364404181389,-38.765512174870175,2.3499790555706146,32220.0,39.44900737102739,6.711666666666667,-0.340887230376632
754,2005-10-01 05:54:00.000,2005-10-01 07:36:00.000,8.167936593031303,-39.280183436155866,2.7897511490726736,6120.0,40.21729367373675,6.826111111111111,-0.3451302235546058
755,2005-10-01 08:21:00.000,2005-10-01 22:09:00.000,8.386672127495949,-39.34576621704637,2.871429776864253,49680.0,40.33200587057439,6.846388888888889,-0.3458457172360202
756,2005-10-02 01:57:00.000,2005-10-02 22:51:00.000,9.90545131500424,-39.58441248807433,3.4241604537337493,75240.0,40.948364467861815,6.988611111111111,-0.3506104136079698
757,2005-10-02 22:54:00.000,2005-10-03 14:21:00.000,11.581727122748488,-39.34810322369609,4.0356128020445015,55620.0,41.2152374873235,7.153888888888889,-0.3555361188903689
758,2005-10-03 14:45:00.000,2005-10-05 03:24:00.000,12.74323656624032,-38.80172878492344,4.4609436441272985,131940.0,41.08362512094083,7.278888888888889,-0.3588054143280813
759,2005-10-05 06:36:00.000,2005-10-06 01:15:00.000,15.181302912896715,-36.031249720137374,5.349043480816872,67140.0,39.463086304642914,7.604999999999999,-0.3654939395792327
760,2005-10-06 06:51:00.000,2005-10-06 11:15:00.000,16.252197668821417,-33.32870610232777,5.755250505840404,15840.0,37.52411874923595,7.823333333333333,-0.3684685873797622
761,2005-10-06 15:27:00.000,2005-10-06 22:33:00.000,16.539902724996423,-32.17537128573435,5.857749395850952,25560.0,36.64882163878936,7.907222222222223,-0.3692858102400485
762,2005-10-07 13:21:00.000,2005-10-07 19:15:00.000,17.009702468641454,-28.734175507945587,6.042824442320775,21240.0,33.9337375989418,8.1425,-0.3706223207638635
763,2005-10-07 19:30:00.000,2005-10-07 21:30:00.000,17.063209393645142,-27.6286466064254,6.071077930022726,7200.0,33.03563553719726,8.216111111111111,-0.3707489455251077
764,2005-10-08 00:18:00.000,2005-10-08 01:09:00.000,17.077451454172923,-26.7222749305213,6.076012556177733,3060.0,32.289893995100535,8.276666666666667,-0.3707489402906669
765,2005-10-08 08:33:00.000,2005-10-08 18:12:00.000,17.040003181918728,-25.06654769222456,6.067051172923784,34740.0,30.911205598961104,8.387777777777778,-0.3705050274575458
766,2005-10-08 22:12:00.000,2005-10-09 04:39:00.000,16.77908930295393,-22.035127069594772,5.98781761687033,23220.0,28.336171629607875,8.596944444444444,-0.3691962796477753
767,2005-10-09 09:09:00.000,2005-10-09 21:54:00.000,16.350319773125,-19.312261896251822,5.843894997709708,45900.0,25.970127550266657,8.797222222222222,-0.36690398957979
768,2005-10-09 22:57:00.000,2005-10-10 12:45:00.000,15.441161606559808,-15.448849999968491,5.532796730615842,49680.0,22.53238286874552,9.114166666666666,-0.3612081430609868
769,2005-10-10 13:21:00.000,2005-10-10 22:30:00.000,13.85878279394207,-10.795225914454726,4.97421022593314,32940.0,18.257752612125003,9.58361111111111,-0.3481975663381466
770,2005-10-11 03:27:00.000,2005-10-11 08:09:00.000,11.230064768328692,-5.42641252255875,4.045776629545473,16920.0,13.112155280579014,10.370277777777778,-0.3147488855447175
771,2005-10-12 21:06:00.000,2005-10-13 01:36:00.000,-6.407876262083002,-9.931051771838632,-2.3822701835028064,16200.0,12.056611410853074,3.6972222222222224,-0.2151148119187207
