,start,end,x_ksm,y_ksm,z_ksm,label,duration,Range,subLST,subLat,south phase,north phase
1345,2007-02-05 13:18:00.000,2007-02-05 15:36:00.000,11.677145254882833,14.82885230022092,13.265044622083398,LFE_sm,8280.0,23.069720212244963,15.040277777777778,30.83320550308634,906228.0072192723,922345.6543208306
1346,2007-02-05 18:06:00.000,2007-02-05 19:15:00.000,10.7252913069533,15.27190059220484,14.262518471511877,LFE_sm,4140.0,23.48791720156157,15.189166666666669,33.9137867750029,906387.7071380399,922508.7864764294
1347,2007-02-06 01:42:00.000,2007-02-06 02:33:00.000,9.1332740250619,15.855693846315518,15.718586280399986,LFE,3060.0,24.1224724358706,15.430277777777777,38.38785500952928,906640.5653427553,922767.0790561278
1348,2007-02-06 10:15:00.000,2007-02-06 12:30:00.000,7.242637858547353,16.340615195862302,17.181121924093485,LFE,8100.0,24.79238711177032,15.712777777777776,42.88332364617853,906925.0133877218,923057.0246734925
1349,2007-02-07 17:57:00.000,2007-02-07 20:12:00.000,-0.2580959307346566,16.670225859105162,21.010062040448894,LFE,8100.0,26.821367426858604,16.933611111111112,55.41746287710844,907979.3556740782,924131.8735692817
1350,2007-02-08 17:03:00.000,2007-02-08 20:15:00.000,-5.770092636313707,15.656633619465136,22.25237650643733,LFE,11520.0,27.81352918113865,18.06888888888889,60.99963342414755,908747.6618827479,924915.1230800933
1351,2007-02-09 03:24:00.000,2007-02-09 08:21:00.000,-8.153337364953925,14.914035043281872,22.401763276601,LFE,17820.0,28.12017690840267,18.650277777777777,62.54824616855495,909091.9029762428,925266.0595492232
1352,2007-02-09 22:00:00.000,2007-02-10 02:00:00.000,-12.200995110805742,13.18766556500186,22.065065295695693,LFE_sm,14400.0,28.454277556310508,19.767777777777777,63.77995036522725,909710.5391442628,925896.7279865001
1353,2007-02-10 07:54:00.000,2007-02-11 04:21:00.000,-14.19625201854457,12.081444953082134,21.581924838942484,LFE_m,73620.0,28.51796562313215,20.370555555555555,63.61162754472947,910039.8132336924,926232.7119514217
1354,2007-02-11 04:39:00.000,2007-02-12 00:54:00.000,-17.921963649711085,9.407826178378542,19.912412747103144,LFE_m,72900.0,28.39380488548771,21.558611111111112,61.482514595653605,910729.9584211339,926937.6134291348
1355,2007-02-12 02:03:00.000,2007-02-12 05:42:00.000,-20.97261459204824,6.241085669427182,17.311010599970277,LFE,13140.0,27.90112544597453,22.599166666666665,57.00978621734825,911441.722614447,927664.5961579572
1356,2007-02-12 21:57:00.000,2007-02-13 02:57:00.000,-22.925062069171137,3.030754662255283,14.15661101364924,LFE,18000.0,27.113715718984484,23.3925,50.96816996050268,912103.5967942101,928340.6221534509
1357,2007-02-13 06:39:00.000,2007-02-13 15:21:00.000,-23.468420088401206,1.5773583591734712,12.57407653720704,LFE,31320.0,26.67137419786368,23.695833333333333,47.75508059549155,912392.9588728001,928636.1712067571
1358,2007-02-13 16:03:00.000,2007-02-14 04:00:00.000,-23.819586254314213,-0.0055715418809225,10.737318167793717,LFE_sm,43020.0,26.127815098190407,0.0005555555555555,43.86425646467434,912705.7940349479,928955.50006895
1359,2007-02-14 06:57:00.000,2007-02-14 09:24:00.000,-23.8269547201831,-2.5044771408408764,7.587359162271283,LFE_sm,8820.0,25.13094100991748,0.4463888888888889,36.70585817827877,913201.7577595612,929461.6702866814
1360,2007-02-14 13:03:00.000,2007-02-14 22:15:00.000,-23.619478991571444,-3.511909956002632,6.224258964342216,LFE,33120.0,24.67700749741649,0.6194444444444445,33.38156159244998,913404.8033112487,929668.8943355513
1361,2007-02-15 12:24:00.000,2007-02-15 14:27:00.000,-21.563392486731495,-7.116877968688152,0.7454848247882613,LFE,7380.0,22.719718202082014,1.2608333333333333,18.11865738653261,914182.0350541829,930463.7768452141
1362,2007-02-16 21:54:00.000,2007-02-18 00:51:00.000,-14.650693908329808,-10.80296797951087,-7.027289145787315,LFE_m,97020.0,19.51229719690661,2.279722222222222,-12.099588939203027,915297.1212806626,931604.8299330781
1363,2007-02-18 04:54:00.000,2007-02-19 01:48:00.000,-4.048419030181092,-10.98104264235035,-12.034722431405523,LFE_m,75240.0,16.78712417771503,3.8866666666666663,-45.61960025009636,916328.9921171066,932660.72980543
1364,2007-02-19 03:36:00.000,2007-02-19 06:57:00.000,4.944447889363176,-8.12457364033848,-12.47189849647591,LFE,12060.0,15.684531037755288,6.8566666666666665,-62.96633790283708,917084.5878586316,933433.9210022814
1365,2007-02-19 21:51:00.000,2007-02-20 04:48:00.000,11.23833446192839,-4.094367374864707,-10.213120008771634,LFE,25020.0,15.728058557625454,10.285555555555556,-58.590024424421244,917692.0602058929,934054.2141571832
1366,2007-02-20 08:48:00.000,2007-02-20 16:57:00.000,14.059581286295964,-1.2481388173209846,-7.881412472422276,LFE,29340.0,16.16620979121948,11.596944444444444,-48.67561188469313,918056.5436142497,934426.3663618685
1367,2007-02-20 20:42:00.000,2007-02-21 01:21:00.000,16.122210401181743,1.930059659737411,-4.786163471682581,LFE,16740.0,16.92802880691627,12.504166666666666,-35.3342491875991,918452.5918781495,934830.8057441291
1368,2007-02-21 01:33:00.000,2007-02-21 04:54:00.000,16.658903896269628,3.1997296023208355,-3.4196829754319933,LFE,12060.0,17.304669318007065,12.78361111111111,-29.580474729607992,918613.9919587674,934995.6402822775
1369,2007-02-22 04:36:00.000,2007-02-22 12:45:00.000,16.87153707141257,9.466230105205774,4.4656856174450414,LFE,29340.0,19.85448623335815,13.898888888888887,1.2752618672935865,919514.1717898424,935914.9751806094
1370,2007-02-23 06:09:00.000,2007-02-23 07:54:00.000,14.886674698639736,13.817968382399926,10.834164556114375,LFE,6300.0,23.02017496521452,14.604444444444445,21.49494995289149,920364.4340702109,936783.3303248751
1371,2007-02-23 13:27:00.000,2007-02-23 19:27:00.000,13.938799170129776,14.74688157887778,12.431124428430422,LFE,21600.0,23.79692192620245,14.78888888888889,26.05988635378139,920607.3661503162,937031.4317946653
1372,2007-02-24 00:03:00.000,2007-02-24 06:00:00.000,12.347650675408469,15.867676977678308,14.548557882556482,LFE,21420.0,24.81749758400217,15.054166666666667,31.955044651048205,920960.1168419758,937392.1825688147
1373,2007-02-24 09:09:00.000,2007-02-24 15:51:00.000,10.81716212159712,16.61897948737165,16.177202652297296,LFE,24120.0,25.59107971970096,15.28361111111111,36.42847740464631,921262.949982929,937701.9172201324
1374,2007-02-24 20:09:00.000,2007-02-24 22:06:00.000,8.809572019170929,17.284615287758015,17.904067564557717,LFE_sm,7020.0,26.399282569096552,15.569444444444445,41.23072765417919,921629.0120214439,938076.3217437036
1375,2007-02-24 23:09:00.000,2007-02-25 02:30:00.000,8.237741738138423,17.42637129917032,18.32455070970232,LFE,12060.0,26.595638069301263,15.649722222222222,42.43921587135585,921728.8471228571,938178.4320683138
1376,2007-02-25 06:42:00.000,2007-02-25 12:09:00.000,6.761400499213265,17.683282413180123,19.31269879410135,LFE,19620.0,27.04432192395902,15.85722222222222,45.30817165229107,921980.0987947467,938435.4097185829
1377,2007-02-25 17:30:00.000,2007-02-26 00:30:00.000,4.576529505904102,17.86100474037577,20.50212332387652,LFE,25200.0,27.573486784256684,16.1725,49.02030424736177,922339.505159834,938803.0068871799
1378,2007-02-26 04:48:00.000,2007-02-26 11:12:00.000,2.229818397222418,17.809950616543706,21.472140461344324,LFE,23040.0,27.986054510059414,16.530833333333334,52.458098923329885,922715.5507084901,939187.6224432118
1379,2007-02-26 14:27:00.000,2007-02-26 23:39:00.000,0.2014144570476147,17.580022394032905,22.080367399774197,LFE,33120.0,28.22481850547878,16.866111111111113,55.056974182098976,923036.6869513689,939516.0773207082
1380,2007-02-27 08:42:00.000,2007-02-28 02:12:00.000,-3.624895992086608,16.710995025370643,22.664822043178205,LFE_m,63000.0,28.391748518545747,17.591666666666665,59.13512248442456,923644.017151632,940137.2484620872
1381,2007-03-03 03:57:00.000,2007-03-03 05:27:00.000,-18.18191174157306,4.959897488844854,14.21366442746021,LFE_sm,5400.0,23.605311989775725,22.72972222222222,55.62860798054557,926681.0204198459,943244.6953801494
1382,2007-03-03 08:48:00.000,2007-03-03 15:45:00.000,-18.492243258480546,4.057686292443683,13.211116970889451,LFE,25020.0,23.085958728136628,22.983888888888888,53.80580464516602,926842.4461484943,943409.8749085296
1383,2007-03-04 16:27:00.000,2007-03-04 20:57:00.000,-18.22306913243027,-2.075648984291818,5.328063040247683,LFE,16200.0,19.09913147428903,0.4786111111111111,34.91691781870292,927895.8738416323,944487.7990473406
1384,2007-03-05 10:42:00.000,2007-03-05 14:00:00.000,-15.566964068570044,-5.3905014022467,-0.0320893544377633,LFE,11880.0,16.473885558860808,1.3061111111111112,15.374905391561782,928503.3005525254,945109.3290375352
1385,2007-03-06 00:51:00.000,2007-03-06 02:09:00.000,-11.761452111449348,-7.362338841113944,-4.195887206246925,LFE,4680.0,14.496249805685537,2.0444444444444443,-6.508077542008962,928974.2642763137,945591.2137410581
1386,2007-03-06 09:36:00.000,2007-03-06 10:21:00.000,-8.554914973664841,-8.075797835900488,-6.498122405925826,LFE_sm,2700.0,13.439891208464642,2.6261111111111117,-22.68715853921222,929265.4962609886,945889.1989817527
1387,2007-03-06 10:54:00.000,2007-03-06 16:45:00.000,-8.024772364229664,-8.135937880479558,-6.80786332988188,LFE,21060.0,13.30178408376398,2.727222222222222,-25.17660768258452,929308.7650129973,945933.4710746558
1388,2007-03-06 20:30:00.000,2007-03-07 00:57:00.000,-3.7503380876384536,-8.152586902239015,-8.693093702142846,LFE,16020.0,12.493982034739222,3.678333333333333,-43.17936255699068,929628.288104755,946260.4034530178
1389,2007-03-07 02:06:00.000,2007-03-08 01:36:00.000,-1.052553979851539,-7.771247820099629,-9.39072654484118,LFE_m,84600.0,12.23461922586434,4.504444444444444,-52.409499748784185,929814.6765749467,946451.1140070623
1390,2007-03-08 04:24:00.000,2007-03-08 08:45:00.000,10.542802513884125,-2.5880942974488668,-7.867496778462998,LFE,15660.0,13.406954258830542,10.861944444444443,-54.63300716858272,930690.0367117408,947346.7725019496
1391,2007-03-08 09:21:00.000,2007-03-08 11:06:00.000,12.118203206132058,-1.244607771266281,-6.851348842181856,LFE,6300.0,13.97644011923896,11.535555555555556,-48.60485869183873,930854.7529824196,947515.3470095424
1392,2007-03-08 16:27:00.000,2007-03-08 22:06:00.000,13.9551576877198,0.7157125829942902,-5.160907028008864,LFE,20340.0,14.89609451978379,12.220555555555556,-39.32485870637444,931091.0007268004,947757.1407477058
1393,2007-03-09 03:48:00.000,2007-03-09 10:03:00.000,15.922692596509462,3.781085642377371,-2.122714946911108,LFE,22500.0,16.502565464307946,12.943611111111112,-24.607661427067075,931468.6643745077,948143.6701742066
1394,2007-03-09 16:54:00.000,2007-03-09 18:27:00.000,16.937073096387262,7.018612819028828,1.5556688331489903,LFE,5580.0,18.39960533528456,13.508888888888889,-9.257179400178511,931904.5581000556,948589.7966488462
1395,2007-03-09 18:57:00.000,2007-03-09 20:39:00.000,16.993631973583664,7.488090045117458,2.127747278641168,LFE_sm,6120.0,18.69177168326098,13.582777777777778,-7.060030692957379,931972.7704769543,948659.610333809
1396,2007-03-10 03:51:00.000,2007-03-10 04:27:00.000,17.06561591931035,9.4274385441724,4.565450920391534,LFE,2160.0,20.02386541894621,13.873055555555556,1.6898581937198311,932268.9120156851,948962.7038929152
1397,2007-03-10 05:54:00.000,2007-03-10 09:21:00.000,17.089576082322843,9.875652507324956,5.082193990908436,LFE,12420.0,20.381629446149795,13.934444444444445,3.3848418398328204,932337.124392584,949032.5175778781
1398,2007-03-10 11:45:00.000,2007-03-10 15:39:00.000,17.054456959613862,11.092327144753174,6.527199917430663,LFE,14040.0,21.36582697757465,14.1,7.887470842233177,932531.7792242215,949231.7419959422
1399,2007-03-10 22:36:00.000,2007-03-11 06:15:00.000,16.64526497347118,13.121273727209164,9.063699972490369,LFE,27540.0,23.05175324032291,14.376944444444446,15.142888601398042,932892.8057068316,949600.9003318162
1400,2007-03-11 09:39:00.000,2007-03-12 20:21:00.000,15.858234626385402,14.896652719993185,11.44613526841292,LFE_m,124920.0,24.58470826160797,14.63277777777778,21.37052559058825,933260.487055481,949976.4956830132
1401,2007-03-14 00:03:00.000,2007-03-14 07:15:00.000,7.370748965586088,20.213513824467015,20.904081759672305,LFE,25920.0,29.99824520968972,15.953333333333331,44.253698100536,935336.8052596167,952097.5047250657
1402,2007-03-14 11:48:00.000,2007-03-15 04:12:00.000,5.351008878693355,20.429268782302916,21.92959922750773,LFE_m,59040.0,30.444960851979083,16.22083333333333,47.20822421711627,935727.7786394019,952496.8934469265
1403,2007-03-15 09:48:00.000,2007-03-16 05:42:00.000,1.430403471038635,20.23972280599213,23.19822060022928,LFE_m,71640.0,30.819634526876847,16.771666666666665,52.022689446581474,936459.8106767191,953244.6850963682
1404,2007-03-16 06:48:00.000,2007-03-16 20:00:00.000,-2.363757943076868,19.36121423112144,23.60482501659283,LFE_m,47520.0,30.62077288673173,17.385833333333334,55.8274774816067,937158.1732607302,953958.554712085
1405,2007-03-16 22:30:00.000,2007-03-17 07:12:00.000,-5.154396590320706,18.274559834364904,23.37508694770061,LFE,31320.0,30.115146208555192,17.922777777777778,58.14861296419115,937680.2824306814,954493.0882505161
1406,2007-03-17 18:21:00.000,2007-03-17 19:54:00.000,-8.525020680456795,16.362985161837337,22.411771351361903,LFE,5580.0,29.029480810280624,18.723888888888887,60.30276571834151,938340.4013493777,955168.9156860485
1407,2007-03-18 01:51:00.000,2007-03-18 05:42:00.000,-9.726792436720531,15.486395159535414,21.840870492227943,LFE_sm,13860.0,28.486181737863696,19.066666666666663,60.83132442684734,938589.8165579531,955424.2661024964
1408,2007-03-18 09:48:00.000,2007-03-18 13:27:00.000,-10.94290356458426,14.47303243397883,21.09967525106255,LFE_sm,13140.0,27.828260850421383,19.455277777777777,61.17856857212435,938854.196679043,955694.9375439312
1409,2007-03-19 08:30:00.000,2007-03-20 15:33:00.000,-13.970600617402058,11.038818923260065,18.211580190222183,LFE_m,111780.0,25.469488763152917,20.696666666666665,60.58126869533356,939609.0933769981,956467.7981377137
1410,2007-03-21 06:18:00.000,2007-03-21 08:21:00.000,-16.316106764177874,1.87215724238966,8.312915882452925,LFE,7380.0,18.40719650433007,23.491111111111117,45.88316378219334,941132.1889173653,958027.1380141559
1411,2007-03-21 10:54:00.000,2007-03-21 11:57:00.000,-16.058727092506203,0.8257398160558389,6.981282541014666,LFE_sm,3780.0,17.530056132051858,23.77583333333333,42.49390888317959,941285.1635786247,958183.7529362439
1412,2007-03-21 12:42:00.000,2007-03-21 18:06:00.000,-15.920539135259313,0.412086434685183,6.443593194862134,LFE,19440.0,17.180025461210715,23.887777777777774,41.00281180578031,941345.0232286829,958245.0370361914
1413,2007-03-22 04:12:00.000,2007-03-22 13:39:00.000,-13.646327770534349,-3.089155432846608,1.4687463712277526,LFE,34020.0,14.068488149482778,0.8947222222222222,22.81523029613138,941860.4813264053,958772.7612301838
1414,2007-03-23 02:06:00.000,2007-03-23 09:51:00.000,-5.754697495217017,-6.509979253585567,-5.516660959709491,LFE,27900.0,10.292226255186696,2.898888888888889,-27.767047252897815,942588.7737354457,959518.8789262995
1415,2007-03-23 13:45:00.000,2007-03-23 18:21:00.000,0.7018761033971084,-6.157082877083865,-7.514632429233073,LFE,16560.0,9.740225878606749,5.363333333333333,-55.80493173249466,942976.1708267516,959915.8633859444
1416,2007-03-24 00:00:00.000,2007-03-24 04:30:00.000,6.282651364489015,-4.244468543575557,-7.34657999152943,LFE,16200.0,10.557436192421845,9.084444444444443,-59.81349755440777,943316.8860235576,960265.1415585933
1417,2007-03-24 10:57:00.000,2007-03-24 17:00:00.000,10.941986711494398,-1.2719688373525266,-5.581106341663944,LFE,21780.0,12.348835002326227,11.485,-45.85826128409216,943680.8695752674,960638.2728747402
1418,2007-03-24 19:12:00.000,2007-03-25 04:06:00.000,13.429930455041966,1.1380671850558142,-3.667058391038999,LFE,32040.0,13.968018692293269,12.35388888888889,-33.576960284242354,943955.1037580625,960919.3992088236
1419,2007-03-25 09:15:00.000,2007-03-25 14:24:00.000,16.016730083170767,5.06338194558091,0.0029631660431676,LFE,18540.0,16.79802036146924,13.199166666666668,-15.313122868228575,944422.1328814896,961398.1658747473
1420,2007-03-25 19:51:00.000,2007-03-26 00:18:00.000,16.938866702528866,7.7279371437950335,2.810985204702225,LFE,16020.0,18.829441188881383,13.618333333333334,-4.216143599514044,944774.4822557474,961759.3706191453
1421,2007-03-26 00:30:00.000,2007-03-26 01:33:00.000,17.145377667812518,8.803035413780956,4.027132529843255,LFE,3780.0,19.689469375306373,13.770555555555555,0.031812864702352,944929.0506133228,961917.8236438105
1422,2007-03-26 04:03:00.000,2007-03-26 05:45:00.000,17.360917627522838,9.6403508638954,4.857564916966371,LFE_sm,6120.0,20.44342834681073,13.877222222222224,2.6467212463728966,945047.0544131923,962038.7931572646
1423,2007-03-26 07:42:00.000,2007-03-26 12:24:00.000,17.517821138090504,10.47258244354997,5.681620378040538,LFE,16920.0,21.185604796258403,13.980555555555556,5.1136421693846055,945168.3822637623,962163.1702626469
1424,2007-03-26 22:21:00.000,2007-03-27 02:57:00.000,17.636617568858757,13.48246439405259,8.813960910681288,LFE,16560.0,23.885414636176844,14.34027777777778,13.44546081191528,945655.3556913923,962662.3824801403
1425,2007-03-27 05:33:00.000,2007-03-27 12:39:00.000,17.451567196168956,14.787316992194418,10.233756098011806,LFE,25560.0,25.058964569663207,14.49472222222222,16.83549380722171,945894.6873418317,962907.7290989767
1426,2007-03-27 15:18:00.000,2007-03-27 17:39:00.000,16.998708332165975,16.377268830501997,12.0410460128342,LFE,8460.0,26.49826047860069,14.688055555555556,20.882622730499207,946218.7822851351,963239.9693119843
1427,2007-03-28 02:33:00.000,2007-03-28 05:18:00.000,16.23604162844285,17.979008254268916,13.954696620339272,LFE,9900.0,27.956883648456014,14.895555555555555,24.944639186483528,946592.7379889466,963623.3234039161
1428,2007-03-28 05:51:00.000,2007-03-28 07:03:00.000,15.970440381721051,18.400163667659488,14.486158787146598,LFE,4320.0,28.345542601777577,14.954166666666666,26.03531166525108,946702.4316620646,963735.7739375494
1429,2007-03-28 13:30:00.000,2007-03-28 19:15:00.000,15.29068149997302,19.313030174077426,15.64340157838596,LFE,20700.0,29.180714319239865,15.086944444444445,28.41565891780846,946956.7215406564,963996.454720063
1430,2007-03-28 22:03:00.000,2007-03-29 02:51:00.000,14.43605063990825,20.207262870770563,16.84585749124739,LFE,17280.0,30.008597858311106,15.231944444444444,30.863468083019203,947240.9278755533,964287.8038299312
1431,2007-03-29 09:30:00.000,2007-03-29 17:48:00.000,13.156641871573813,21.216531686565794,18.29300747661197,LFE,29880.0,30.94951638852021,15.4225,33.85096968524794,947621.5316807657,964677.6357568407
1432,2007-03-29 22:21:00.000,2007-03-29 23:12:00.000,11.566814433544115,22.097499316494737,19.70287536484875,LFE,3060.0,31.78512183121678,15.635555555555555,36.88210525737338,948048.6721957861,965114.7139473446
1433,2007-03-30 06:36:00.000,2007-03-30 13:21:00.000,10.474196307659916,22.528530586178764,20.488010800487352,LFE,24300.0,32.20251644242535,15.773055555555556,38.68067852256248,948322.9063785813,965395.328349808
1434,2007-03-31 07:24:00.000,2007-03-31 09:36:00.000,6.928074623789684,23.208720612626948,22.28571314648342,LFE,7920.0,32.91346139370816,16.202777777777776,43.54219095859156,949147.2709523169,966238.8722505467
1435,2007-03-31 15:54:00.000,2007-03-31 17:57:00.000,5.64337669035776,23.23832827849097,22.70068113815447,LFE,7380.0,32.972541997612936,16.35888888888889,45.053477704235966,949429.8377082185,966527.9901197513
1436,2007-03-31 18:33:00.000,2007-03-31 23:21:00.000,5.237379911633088,23.220760705097724,22.81464329687215,LFE,17280.0,32.97183381047681,16.40888888888889,45.51069095879674,949517.9583798796,966618.1268672093
1437,2007-04-01 05:06:00.000,2007-04-01 09:06:00.000,3.600037533792192,23.06762456698864,23.150430758554258,LFE,14400.0,32.87883844838296,16.614722222222223,47.26946308922903,949868.7784123417,966976.973163693
1438,2007-04-01 16:03:00.000,2007-04-01 16:54:00.000,1.8740543606800315,22.73684018773085,23.32793867020821,LFE,3060.0,32.629261469886075,16.842499999999998,48.99660262569281,950232.8996782622,967349.4250069626
1439,2007-04-02 01:39:00.000,2007-04-02 15:27:00.000,0.3484599336055557,22.305734330817494,23.332164952215635,LFE_m,49680.0,32.28090967924755,17.05666666666667,50.43149365221837,950552.1292812608,967675.958129829
1440,2007-04-02 18:48:00.000,2007-04-02 20:09:00.000,-2.3761965273712744,21.18876215055759,22.984317410322262,LFE_sm,4860.0,31.351057370175518,17.483055555555556,52.80540106096619,951122.4196657845,968259.2959482835
1441,2007-04-02 22:30:00.000,2007-04-03 00:48:00.000,-2.95951864615746,20.89096570150118,22.844386487875123,LFE_sm,8280.0,31.097543191796746,17.58361111111111,53.28303321015032,951245.4560752737,968385.147256055
1442,2007-04-05 04:00:00.000,2007-04-05 07:06:00.000,-10.633213622570713,14.026552442025595,17.94183178789443,LFE,11160.0,25.13401546226183,19.614722222222223,57.81184015057549,953024.4960503186,970205.4281418303
1443,2007-04-05 20:54:00.000,2007-04-06 07:33:00.000,-12.382732484969765,10.750710225513938,15.022551873959417,LFE,38340.0,22.239309767910896,20.59361111111111,57.17774410084999,953586.4731639308,970780.7176400556
1444,2007-04-06 08:21:00.000,2007-04-06 17:21:00.000,-13.175067792179314,8.18255747776392,12.553851806068913,LFE,32400.0,19.95334190992002,21.381944444444446,55.3212285541915,953967.220971674,971170.4847853028
1445,2007-04-09 11:36:00.000,2007-04-09 22:00:00.000,9.848476957201886,-1.3797264050636555,-4.384479247812371,LFE,37440.0,10.868293408068432,11.393333333333333,-42.420198174654985,956469.7284440793,973732.0548883477
1446,2007-04-10 05:12:00.000,2007-04-10 08:57:00.000,14.996194988183753,3.9006847699514298,-0.3364843967529033,LFE,13500.0,15.498852459050532,13.001388888888888,-16.78474456423149,957055.165467062,974331.1729456711
1447,2007-04-10 15:24:00.000,2007-04-11 06:51:00.000,16.541045358010074,6.686683830076419,2.1533494520936243,LFE_m,55620.0,17.970944216762344,13.4625,-6.321338550049011,957394.4528326542,974678.2008340877
1448,2007-04-11 15:15:00.000,2007-04-11 23:48:00.000,18.43395901377135,12.384948867257304,7.126675830179615,LFE,30780.0,23.32353557577509,14.155833333333334,8.496546324796428,958187.7865257304,975488.7876630937
1449,2007-04-12 00:06:00.000,2007-04-12 20:12:00.000,18.679599746480008,14.204440935994128,8.702107982536061,LFE_m,72360.0,25.02838932757279,14.345277777777778,12.08207839426272,958482.1682105822,975789.5714549888
1450,2007-04-12 22:09:00.000,2007-04-13 06:39:00.000,18.45008999209109,18.068338690489256,12.201678568811316,LFE,30600.0,28.561366277667467,14.740277777777775,19.13862032603011,959215.6276626715,976538.9819195415
1451,2007-04-13 10:03:00.000,2007-04-13 13:36:00.000,17.9433148204206,19.794291910132344,13.848564976127218,LFE,12780.0,30.09251220596701,14.925,22.20337100646272,959611.4629225292,976943.425662316
1452,2007-04-13 21:00:00.000,2007-04-14 03:00:00.000,17.291484327652746,21.17691302612709,15.222535476275596,LFE,21600.0,31.291894507940565,15.084722222222222,24.710261293035938,959975.6978885327,977315.5818794067
1453,2007-04-14 07:21:00.000,2007-04-14 11:30:00.000,16.53577808044899,22.311527896424185,16.39966766516839,LFE,14940.0,32.251904336437896,15.229166666666666,26.864771087789972,960319.9747742071,977667.3459750131
1454,2007-04-14 18:57:00.000,2007-04-15 00:06:00.000,15.549181944904996,23.395546461931385,17.576496378450205,LFE,18540.0,33.13701673883487,15.386388888888888,29.082057727862612,960705.8309939003,978061.5936570453
1455,2007-04-15 15:51:00.000,2007-04-15 21:15:00.000,13.458270068610402,24.858258858200177,19.33443786401825,LFE,19440.0,34.24731455484539,15.66388888888889,32.677080956969945,961401.0374586921,978771.919222086
1456,2007-04-16 00:03:00.000,2007-04-16 07:18:00.000,12.544031714550735,25.261663993166184,19.90051378373945,LFE,26100.0,34.51861596611439,15.772777777777778,33.978669941069164,961673.7978898546,979050.6115490398
1457,2007-04-16 10:06:00.000,2007-04-16 12:06:00.000,11.361509474248562,25.634718080870517,20.488703525009413,LFE,7200.0,34.72764951382231,15.9075,35.50807895465692,962008.0957353647,979392.1795839041
1458,2007-04-16 20:03:00.000,2007-04-17 01:06:00.000,10.13041281272087,25.868226723044994,20.961284014226155,LFE,18180.0,34.80180807193861,16.04361111111111,36.96182771559256,962339.0672341532,979730.348931854
1459,2007-04-17 01:45:00.000,2007-04-17 16:09:00.000,9.400768684073116,25.947842092277448,21.173796007724214,LFE_m,51840.0,34.78497662028728,16.123333333333335,37.7714045809366,962528.6689972784,979924.0740859561
1460,2007-04-17 19:54:00.000,2007-04-18 02:45:00.000,6.975109295135613,25.873018741412096,21.63871448904318,LFE,24660.0,34.44269462761118,16.388333333333332,40.25679315910581,963132.4009272292,980541.1219137574
1461,2007-04-18 06:27:00.000,2007-04-18 13:24:00.000,5.504738912407954,25.618959652066675,21.726959985449454,LFE,25020.0,34.03959509684744,16.552777777777777,41.64855587797792,963483.3296312313,980900.0022123791
1462,2007-04-18 16:51:00.000,2007-04-18 22:36:00.000,4.02107368127278,25.20996537300191,21.679703887905525,LFE,20700.0,33.49210277551181,16.725277777777777,42.990046184786905,963829.2371950496,981253.7799475135
1463,2007-04-19 03:48:00.000,2007-04-19 08:18:00.000,2.430889681017454,24.60478692696083,21.47729720980321,LFE,16200.0,32.75025282040798,16.920833333333334,44.37435197110387,964193.437947339,981626.2670821019
1464,2007-04-19 13:24:00.000,2007-04-19 21:00:00.000,1.0196207148436431,23.916856525514145,21.1682269932506,LFE,27360.0,31.95542968733092,17.107222222222223,45.56931174781996,964512.7372370176,981952.8311453029
1465,2007-04-20 01:42:00.000,2007-04-20 06:12:00.000,-0.7971233369426167,22.818369360528877,20.56950397613529,LFE,16200.0,30.731382652137004,17.37138888888889,47.069185745184285,964921.8394519181,982371.2413512788
1466,2007-04-20 09:36:00.000,2007-04-20 10:51:00.000,-1.9606881412376251,21.96905601424135,20.0646071829204,LFE_sm,4500.0,29.81731345290794,17.560277777777777,48.010420546122,965184.5961590493,982639.9763616212
1467,2007-04-20 11:06:00.000,2007-04-20 18:15:00.000,-2.1806978477657912,21.7961592874735,19.955627479326537,LFE,25740.0,29.631994041606784,17.598055555555554,48.1867315211099,965234.4866730615,982691.0019964963
1468,2007-04-20 22:27:00.000,2007-04-21 04:06:00.000,-3.8283441904905176,20.34383014765379,19.006017752461243,LFE,20340.0,28.10260406304586,17.909444444444443,49.48793877590957,965611.991562421,983077.0959670515
1469,2007-04-21 07:39:00.000,2007-04-21 15:33:00.000,-5.128912233772761,18.97120687327541,18.058258179202223,LFE,28440.0,26.68919480608361,18.20083333333333,50.48191225614831,965917.9867150295,983390.0531942855
1470,2007-04-21 16:42:00.000,2007-04-22 01:51:00.000,-6.358616683230364,17.438803488115923,16.947075376610186,LFE,32940.0,25.134582491895245,18.531944444444445,51.37136440883237,966218.9928162368,983697.9078580323
1471,2007-04-22 04:48:00.000,2007-04-22 13:21:00.000,-7.882173604743787,15.06923506990825,15.150965970093091,LFE,30780.0,22.77635344286682,19.06888888888889,52.31428931656134,966621.4429626024,984109.5146460249
1472,2007-04-22 14:30:00.000,2007-04-22 20:54:00.000,-8.948898539439687,12.870733807988646,13.408213892080598,LFE,23040.0,20.62810639882078,19.60666666666667,52.68551978329325,966944.0682865483,984439.4804182175
1473,2007-04-22 21:12:00.000,2007-04-22 23:33:00.000,-9.564706723525248,11.177813903682877,12.015349038453277,LFE,8460.0,18.994624262887523,20.054722222222225,52.572876655753646,967166.9125824696,984667.3949206597
