,start,end,x_ksm,y_ksm,z_ksm,label,duration
0,2004-01-01 14:30:00.000,2004-01-01 16:03:00.000,661.9344275830114,-1278.4648452063168,-133.75436431413357,LFE_sm,5580.0
1,2004-01-02 05:06:00.000,2004-01-02 10:42:00.000,659.3086061562077,-1274.5767006631224,-133.99720648423713,LFE,20160.0
2,2004-01-02 21:42:00.000,2004-01-03 03:03:00.000,656.3270854197916,-1270.2506106001106,-133.34786842562914,LFE,19260.0
3,2004-01-03 23:39:00.000,2004-01-04 01:18:00.000,651.6749999515655,-1263.356872891585,-133.5261189990928,LFE,5940.0
4,2004-01-04 01:39:00.000,2004-01-04 08:09:00.000,651.3169067357506,-1262.845871882125,-133.3447793583617,LFE,23400.0
5,2004-01-04 18:21:00.000,2004-01-04 19:12:00.000,648.3293533519102,-1258.444778212761,-133.08602680404468,LFE_sm,3060.0
6,2004-01-04 23:57:00.000,2004-01-05 02:30:00.000,647.3285462326202,-1256.9732651965844,-132.95235142106517,LFE,9180.0
7,2004-01-05 16:15:00.000,2004-01-05 17:06:00.000,644.4183509389196,-1252.6509120450803,-132.91551706674414,LFE,3060.0
8,2004-01-06 01:03:00.000,2004-01-06 04:03:00.000,642.8489949188255,-1250.35139246763,-132.56364000779695,LFE_sm,10800.0
9,2004-01-07 09:51:00.000,2004-01-07 16:33:00.000,637.0106811290699,-1241.6634686267755,-132.28275552259063,LFE,24120.0
10,2004-01-07 16:54:00.000,2004-01-07 18:24:00.000,635.7580583983832,-1239.810747802104,-132.06962225726008,LFE_sm,5400.0
11,2004-01-08 06:18:00.000,2004-01-08 10:24:00.000,633.3793812786313,-1236.2595757766032,-131.92826939287983,LFE,14760.0
12,2004-01-08 16:03:00.000,2004-01-08 18:03:00.000,631.650431526466,-1233.6836001772535,-131.73882411311502,LFE,7200.0
13,2004-01-08 22:00:00.000,2004-01-08 22:45:00.000,630.5960652293578,-1232.062760674739,-132.07428957067393,LFE,2700.0
14,2004-01-09 05:12:00.000,2004-01-09 08:12:00.000,629.3209271951699,-1230.1674614978033,-131.8575523773706,LFE,10800.0
15,2004-01-09 15:42:00.000,2004-01-09 17:45:00.000,627.4627723754644,-1227.3847287476708,-131.7059483235428,LFE,7380.0
16,2004-01-10 10:54:00.000,2004-01-10 13:54:00.000,624.0693044823126,-1222.3150972785693,-131.2216960466382,LFE,10800.0
17,2004-01-10 14:39:00.000,2004-01-10 15:24:00.000,623.4071578071283,-1221.273889309638,-131.59693167260315,LFE,2700.0
18,2004-01-10 20:51:00.000,2004-01-10 21:42:00.000,622.3128611847344,-1219.6752653732349,-131.07201178632823,LFE_sm,3060.0
19,2004-01-11 11:00:00.000,2004-01-11 12:36:00.000,619.8175080443255,-1215.877244406568,-131.2476999471899,LFE,5760.0
20,2004-01-11 18:15:00.000,2004-01-11 19:00:00.000,618.5401107822589,-1213.9881829079688,-130.80120113705223,LFE,2700.0
21,2004-01-12 05:45:00.000,2004-01-12 10:36:00.000,616.5154678634677,-1210.9258016743868,-130.6927424321367,LFE,17460.0
22,2004-01-12 17:54:00.000,2004-01-12 20:27:00.000,614.3784465906996,-1207.6746997884504,-130.70675285830578,LFE,9180.0
23,2004-01-13 03:06:00.000,2004-01-13 07:36:00.000,612.7616708023742,-1205.2441241073489,-130.4186816865789,LFE,16200.0
24,2004-01-14 00:00:00.000,2004-01-14 02:30:00.000,609.0931761939119,-1199.6807885582953,-130.11733325321245,LFE_sm,9000.0
25,2004-01-14 02:36:00.000,2004-01-14 05:21:00.000,608.6372375231199,-1198.956297573932,-130.3750703091863,LFE,9900.0
26,2004-01-14 12:09:00.000,2004-01-14 13:51:00.000,606.9633501318315,-1196.4273171393927,-130.09935888087375,LFE_sm,6120.0
27,2004-01-14 14:48:00.000,2004-01-14 15:45:00.000,606.4990925612558,-1195.689181504425,-130.35537586714756,LFE,3420.0
28,2004-01-15 11:06:00.000,2004-01-15 13:51:00.000,602.9459363807433,-1190.284389692152,-130.00179747282357,LFE,9900.0
29,2004-01-15 21:57:00.000,2004-01-16 00:12:00.000,601.0492164667755,-1187.3872480939656,-129.87401295045171,LFE,8100.0
30,2004-01-16 08:15:00.000,2004-01-16 12:03:00.000,599.2502082086261,-1184.6422410755124,-129.69471094989487,LFE,13680.0
31,2004-01-16 18:42:00.000,2004-01-16 21:12:00.000,597.4265803621557,-1181.8547614907077,-129.52611371660012,LFE,9000.0
32,2004-01-17 05:39:00.000,2004-01-17 10:36:00.000,595.5174404218114,-1178.926305508412,-129.4085564843236,LFE,17820.0
33,2004-01-17 10:54:00.000,2004-01-17 12:00:00.000,594.6027403201641,-1177.550987986601,-129.08654435328444,LFE,3960.0
34,2004-01-17 16:51:00.000,2004-01-17 20:21:00.000,593.5665860466802,-1175.927982823072,-129.3046345378354,LFE,12600.0
35,2004-01-26 09:15:00.000,2004-01-26 09:45:00.000,557.6290776025294,-1120.0727289832173,-125.81086880421506,LFE_sm,1800.0
36,2004-01-26 11:18:00.000,2004-01-26 18:51:00.000,557.2789664381766,-1119.5123110177735,-125.8523480512972,LFE,27180.0
37,2004-01-26 19:39:00.000,2004-01-26 20:12:00.000,555.8535479416684,-1117.2698951606374,-125.65839969703578,LFE_sm,1980.0
38,2004-01-26 23:18:00.000,2004-01-27 00:24:00.000,555.2307843938984,-1116.261367596914,-125.82272785648986,LFE,3960.0
39,2004-01-27 00:57:00.000,2004-01-27 02:00:00.000,554.9493254976902,-1115.798171166671,-125.96092283460234,LFE,3780.0
40,2004-01-27 19:42:00.000,2004-01-28 03:24:00.000,551.753714312178,-1110.7747083217516,-125.38264069647094,LFE,27720.0
41,2004-01-28 19:03:00.000,2004-01-28 19:54:00.000,547.7811323439615,-1104.447625169121,-125.24168320864084,LFE,3060.0
42,2004-01-29 07:18:00.000,2004-01-29 11:06:00.000,545.7000842917014,-1101.1334615740516,-125.09960461605353,LFE,13680.0
43,2004-01-29 19:36:00.000,2004-01-29 22:24:00.000,543.6126472339981,-1097.8244465532557,-124.77789265682084,LFE,10080.0
44,2004-01-31 00:12:00.000,2004-01-31 05:15:00.000,538.7671389003409,-1090.087707323007,-124.35035760187928,LFE_sm,18180.0
45,2004-01-31 05:21:00.000,2004-01-31 07:09:00.000,537.8958434097851,-1088.7241263830438,-124.0059942204358,LFE,6480.0
46,2004-01-31 12:45:00.000,2004-01-31 18:15:00.000,536.644538472484,-1086.6851927306975,-124.20504569251165,LFE,19800.0
47,2004-02-02 16:33:00.000,2004-02-02 20:51:00.000,527.9073333637587,-1072.6611116410295,-123.288952473303,LFE,15480.0
48,2004-02-02 22:15:00.000,2004-02-03 00:00:00.000,526.9483281330821,-1071.1574589065283,-122.8303614996026,LFE,6300.0
49,2004-02-03 15:12:00.000,2004-02-03 17:36:00.000,524.0995015068171,-1066.5162110142392,-122.92989964868488,LFE,8640.0
50,2004-02-04 00:57:00.000,2004-02-04 04:33:00.000,522.4628325015597,-1063.8726361900167,-122.74853706531098,LFE,12960.0
51,2004-02-04 04:51:00.000,2004-02-04 06:36:00.000,521.8085842711372,-1062.8451160597392,-122.41434124151372,LFE,6300.0
52,2004-02-04 06:48:00.000,2004-02-04 10:51:00.000,521.4815501612144,-1062.331126364285,-122.24862226757962,LFE,14580.0
53,2004-02-04 13:12:00.000,2004-02-04 19:27:00.000,520.4086308055109,-1060.550835302026,-122.51266559444784,LFE,22500.0
54,2004-02-06 07:27:00.000,2004-02-07 02:33:00.000,513.3422417981913,-1049.073354494286,-121.77757191920875,LFE,68760.0
55,2004-02-07 07:00:00.000,2004-02-07 12:15:00.000,509.4159302013554,-1042.69418211018,-121.13993960937984,LFE,18900.0
56,2004-02-07 13:36:00.000,2004-02-07 23:18:00.000,508.3171781168358,-1040.8785717911496,-121.1913373222202,LFE,34920.0
57,2004-02-13 03:42:00.000,2004-02-13 08:12:00.000,486.1403477273767,-1004.3347137889888,-118.31665179402648,LFE,16200.0
58,2004-02-17 06:15:00.000,2004-02-17 07:06:00.000,470.0091551628099,-977.3114095410808,-116.5107659981854,LFE,3060.0
59,2004-02-19 16:39:00.000,2004-02-19 22:09:00.000,460.5156632104128,-961.2549530611592,-115.41269461972644,LFE,19800.0
60,2004-02-20 03:36:00.000,2004-02-20 12:39:00.000,458.74140010723,-958.2470922317932,-115.1536092002694,LFE,32580.0
61,2004-02-20 13:09:00.000,2004-02-20 22:33:00.000,457.195511624104,-955.6071290554194,-115.0584309349638,LFE,33840.0
62,2004-02-21 01:30:00.000,2004-02-21 23:03:00.000,455.1985273899711,-952.2284487748618,-114.63111642823642,LFE,77580.0
63,2004-02-22 14:00:00.000,2004-02-22 18:42:00.000,449.31093212299226,-942.1771830580004,-113.83888094582716,LFE,16920.0
64,2004-02-22 20:57:00.000,2004-02-23 04:48:00.000,448.1923262052034,-940.2689056002008,-113.62841215859984,LFE,28260.0
65,2004-02-23 09:12:00.000,2004-02-23 15:00:00.000,446.2225717324464,-936.8993313137988,-113.29688741076444,LFE,20880.0
66,2004-02-23 19:12:00.000,2004-02-24 02:12:00.000,444.61638316324513,-934.1394810666897,-113.09192872333358,LFE,25200.0
67,2004-02-24 10:12:00.000,2004-02-24 12:00:00.000,442.21010183607393,-929.9662113425884,-113.04294230228672,LFE,6480.0
68,2004-02-26 01:21:00.000,2004-02-26 03:48:00.000,435.9464225942868,-919.184835785166,-111.90001001903796,LFE,8820.0
69,2004-02-26 12:15:00.000,2004-02-26 15:12:00.000,434.2067379097759,-916.1698698486316,-111.6645006825567,LFE,10620.0
70,2004-02-26 15:30:00.000,2004-02-26 17:21:00.000,433.6883784935826,-915.2372348077377,-111.8678893054288,LFE,6660.0
71,2004-02-26 22:57:00.000,2004-02-27 03:24:00.000,432.5007467742533,-913.209491806014,-111.42790519807494,LFE,16020.0
72,2004-02-27 09:30:00.000,2004-02-27 12:15:00.000,430.820362329341,-910.289938078898,-111.18898689015045,LFE,9900.0
73,2004-02-27 19:03:00.000,2004-02-27 22:03:00.000,429.3006760045799,-907.6448956357644,-110.98133868442356,LFE,10800.0
74,2004-02-28 08:42:00.000,2004-02-28 09:33:00.000,427.1308618088656,-903.8478896502668,-110.8027033206502,LFE,3060.0
75,2004-02-28 17:12:00.000,2004-02-28 22:39:00.000,425.7810417501606,-901.5094510820776,-110.47003747408358,LFE,19620.0
76,2004-02-29 14:48:00.000,2004-02-29 22:03:00.000,422.3554634273906,-895.519196345317,-109.98454938065814,LFE,26100.0
77,2004-03-05 03:24:00.000,2004-03-05 08:48:00.000,405.2311896312977,-865.3174236041887,-107.60161615191672,LFE_sm,19440.0
78,2004-03-05 12:03:00.000,2004-03-05 13:00:00.000,403.87443024599975,-862.9266167891499,-107.2519271736143,LFE,3420.0
79,2004-03-05 13:15:00.000,2004-03-06 18:42:00.000,403.68629640819046,-862.5837672474133,-107.29286554573596,LFE_m,106020.0
80,2004-03-07 11:06:00.000,2004-03-07 14:39:00.000,396.51456047162776,-849.7742342042956,-106.438236934528,LFE,12780.0
81,2004-03-07 19:54:00.000,2004-03-07 23:06:00.000,395.1418332904948,-847.3346941241637,-106.10311354181592,LFE,11520.0
82,2004-03-08 19:00:00.000,2004-03-09 04:27:00.000,391.5442397616326,-840.8729837021174,-105.6556532275717,LFE,34020.0
83,2004-03-09 10:27:00.000,2004-03-09 16:24:00.000,389.1428255079312,-836.5946048006027,-104.98564419618724,LFE,21420.0
84,2004-03-09 21:57:00.000,2004-03-10 01:03:00.000,387.3578370553557,-833.3848577733033,-104.67426027204368,LFE,11160.0
85,2004-03-10 23:21:00.000,2004-03-11 02:36:00.000,383.4228427030217,-826.2497927654888,-104.30798659617918,LFE,11700.0
86,2004-03-11 20:39:00.000,2004-03-11 22:42:00.000,380.1309603242056,-820.2896798235538,-103.77041900609072,LFE,7380.0
87,2004-03-11 22:54:00.000,2004-03-12 00:30:00.000,379.7836458219928,-819.6554448981157,-103.74785199762728,LFE,5760.0
88,2004-03-12 17:54:00.000,2004-03-13 00:12:00.000,376.85391455719054,-814.3390839442378,-103.2264443275168,LFE,22680.0
89,2004-03-13 02:51:00.000,2004-03-13 09:36:00.000,375.4757666799112,-811.8498817504586,-102.84970322266524,LFE,24300.0
90,2004-03-13 17:06:00.000,2004-03-13 19:51:00.000,373.2839701634102,-807.8294368840048,-102.6849087084418,LFE,9900.0
91,2004-03-14 13:42:00.000,2004-03-14 15:15:00.000,370.120808418292,-802.0500789198239,-102.15501054027354,LFE,5580.0
92,2004-03-14 16:03:00.000,2004-03-14 18:57:00.000,369.7603620062303,-801.4026969210273,-101.99841066768916,LFE,10440.0
93,2004-03-14 22:45:00.000,2004-03-15 02:36:00.000,368.7331475831273,-799.5206754881243,-101.83407783547858,LFE,13860.0
94,2004-03-15 03:21:00.000,2004-03-15 05:09:00.000,368.0282705158012,-798.237503937287,-101.64837528671276,LFE_sm,6480.0
95,2004-03-15 09:30:00.000,2004-03-15 11:33:00.000,367.086352671724,-796.5008919769728,-101.56230625860265,LFE,7380.0
96,2004-03-15 11:48:00.000,2004-03-15 12:39:00.000,366.7342288170587,-795.8452512343102,-101.57755707799735,LFE_sm,3060.0
97,2004-03-15 13:06:00.000,2004-03-15 14:39:00.000,366.53523546109307,-795.4890500494016,-101.4732617863874,LFE,5580.0
98,2004-03-16 01:21:00.000,2004-03-16 02:54:00.000,364.66127981710457,-792.064587350902,-101.01526870858164,LFE,5580.0
99,2004-03-16 07:12:00.000,2004-03-16 12:30:00.000,363.7671164105797,-790.3995780568061,-101.023895047249,LFE,19080.0
100,2004-03-16 20:15:00.000,2004-03-16 21:48:00.000,361.7741580925722,-786.7264353189901,-100.70945662869202,LFE,5580.0
101,2004-03-16 22:03:00.000,2004-03-16 22:33:00.000,361.4994513348461,-786.2375742240192,-100.5258890203143,LFE,1800.0
102,2004-03-17 06:15:00.000,2004-03-17 10:54:00.000,360.2485708669205,-783.9106744045127,-100.46641396258124,LFE,16740.0
103,2004-03-17 15:21:00.000,2004-03-17 22:06:00.000,358.8614720165793,-781.3546923320683,-100.18780312772196,LFE,24300.0
104,2004-03-18 02:18:00.000,2004-03-18 07:21:00.000,357.1938704335164,-778.2700970236341,-99.91300015553436,LFE,18180.0
105,2004-03-19 00:36:00.000,2004-03-19 05:00:00.000,353.8027624501226,-771.9856609725433,-99.34156266003518,LFE,15840.0
106,2004-03-19 10:39:00.000,2004-03-19 14:03:00.000,352.2766915941188,-769.1544340178981,-99.06300598453652,LFE,12240.0
107,2004-03-20 01:06:00.000,2004-03-20 03:42:00.000,350.0849734737384,-765.1042097307435,-98.4891051974604,LFE_sm,9360.0
108,2004-03-20 05:12:00.000,2004-03-20 13:36:00.000,349.4636450620937,-763.9494666074376,-98.3663309807954,LFE,30240.0
109,2004-03-21 11:24:00.000,2004-03-21 13:51:00.000,344.8944298494387,-755.4386024080078,-97.4612856152485,LFE,8820.0
110,2004-03-21 16:39:00.000,2004-03-22 10:27:00.000,344.1014569707324,-753.9188680557119,-97.60771987150125,LFE,64080.0
111,2004-03-22 19:45:00.000,2004-03-23 00:12:00.000,340.01473636003715,-746.2997350794416,-96.58448770320982,LFE_sm,16020.0
112,2004-03-23 02:18:00.000,2004-03-23 03:06:00.000,339.0286524706365,-744.4218793083107,-96.6090193997875,LFE_sm,2880.0
113,2004-03-23 03:36:00.000,2004-03-23 19:57:00.000,338.83301945340554,-744.0682189547944,-96.46662848917668,LFE_m,58860.0
114,2004-03-23 22:27:00.000,2004-03-24 00:36:00.000,335.99929359565294,-738.7160887708144,-96.11386544655852,LFE,7740.0
115,2004-03-24 00:54:00.000,2004-03-24 04:30:00.000,335.6313928643048,-738.0448890013604,-95.87793061908904,LFE,12960.0
116,2004-03-28 23:51:00.000,2004-03-29 02:21:00.000,317.8830259706353,-704.3363054119171,-92.40994154211424,LFE,9000.0
117,2004-03-29 18:42:00.000,2004-03-30 02:09:00.000,315.0904449131247,-698.9579075258845,-92.0173589117334,LFE,26820.0
118,2004-03-30 05:51:00.000,2004-03-30 12:48:00.000,313.4410560323864,-695.7916535104849,-91.65350211923696,LFE,25020.0
119,2004-03-30 16:57:00.000,2004-03-30 19:33:00.000,311.80083626628607,-692.6374961214501,-91.2952162949841,LFE,9360.0
120,2004-03-30 19:57:00.000,2004-03-30 20:48:00.000,311.3578355957131,-691.7920432820312,-91.14305124845971,LFE,3060.0
121,2004-03-30 22:54:00.000,2004-03-31 00:06:00.000,310.92234315156657,-690.9256284605756,-91.25833798804167,LFE,4320.0
122,2004-03-31 07:48:00.000,2004-03-31 10:45:00.000,309.60923086886584,-688.4083665246562,-90.86828930504298,LFE,10620.0
123,2004-03-31 18:24:00.000,2004-03-31 21:42:00.000,308.04673753285704,-685.3893841542696,-90.55193989313872,LFE,11880.0
124,2004-04-02 01:21:00.000,2004-04-02 04:21:00.000,303.4932610422631,-676.5738216343049,-89.57285117928869,LFE,10800.0
125,2004-04-05 13:12:00.000,2004-04-05 19:12:00.000,291.2217677399962,-652.6194853278591,-87.02760763684466,LFE,21600.0
126,2004-04-05 23:24:00.000,2004-04-06 02:45:00.000,289.73550519114195,-649.698943323635,-86.72742819968754,LFE,12060.0
127,2004-04-06 23:48:00.000,2004-04-07 00:39:00.000,286.18613941657264,-642.7006070203095,-86.06441698379648,LFE_sm,3060.0
128,2004-04-07 11:06:00.000,2004-04-07 12:45:00.000,284.5452990061866,-639.4567290666698,-85.76225857129981,LFE,5940.0
129,2004-04-07 22:27:00.000,2004-04-08 00:00:00.000,282.8991216477783,-636.1973166861189,-85.45704538547335,LFE,5580.0
130,2004-04-08 05:18:00.000,2004-04-08 09:51:00.000,281.9065610257349,-634.2585884742629,-85.05602887983507,LFE,16380.0
131,2004-04-09 04:03:00.000,2004-04-09 07:24:00.000,278.6151930698237,-627.7279280300963,-84.37943393616816,LFE,12060.0
132,2004-04-09 12:57:00.000,2004-04-09 14:15:00.000,277.3297116493464,-625.1769754197015,-84.07353931201878,LFE,4680.0
133,2004-04-09 14:39:00.000,2004-04-09 18:51:00.000,277.08430806674886,-624.6856083882851,-84.04485440161726,LFE,15120.0
134,2004-04-09 23:21:00.000,2004-04-10 05:18:00.000,275.8291126797755,-622.1898600196855,-83.75359462603981,LFE,21420.0
135,2004-04-10 10:39:00.000,2004-04-10 17:15:00.000,274.2005363755705,-618.9453627172544,-83.38670788967313,LFE,23760.0
136,2004-04-10 23:12:00.000,2004-04-11 03:42:00.000,272.3941190548112,-615.3305587804704,-83.05022627181835,LFE,16200.0
137,2004-04-11 07:21:00.000,2004-04-11 13:12:00.000,271.2223377921646,-612.994162813061,-82.74186352209422,LFE_sm,21060.0
138,2004-04-11 22:09:00.000,2004-04-11 23:54:00.000,269.0970732630375,-608.7157701761145,-82.42912895681327,LFE_sm,6300.0
139,2004-04-16 14:33:00.000,2004-04-16 15:36:00.000,253.06187093211,-576.315160891665,-78.65297473504025,LFE_sm,3780.0
140,2004-04-16 17:24:00.000,2004-04-16 18:30:00.000,252.65759026214928,-575.4906812163053,-78.5619960262904,LFE_sm,3960.0
141,2004-04-16 18:51:00.000,2004-04-16 23:54:00.000,252.4519453868511,-575.0593406393066,-78.60226678278335,LFE,18180.0
142,2004-04-17 02:21:00.000,2004-04-17 04:57:00.000,251.3887121648512,-572.9071705539337,-78.2295306926026,LFE,9360.0
143,2004-04-18 05:00:00.000,2004-04-18 06:45:00.000,247.6166199373044,-565.1637326802327,-77.561303595317,LFE,6300.0
144,2004-04-20 09:27:00.000,2004-04-21 00:27:00.000,240.21922535507625,-549.9602671510476,-75.77880354039321,LFE_m,54000.0
145,2004-04-21 04:27:00.000,2004-04-21 08:15:00.000,237.5482618581049,-544.4616552305248,-75.00643927012337,LFE,13680.0
146,2004-04-23 03:00:00.000,2004-04-23 05:18:00.000,231.0248513371859,-530.9100612500824,-73.5563173846326,LFE,8280.0
147,2004-04-23 22:15:00.000,2004-04-24 04:03:00.000,228.33590703191305,-525.3117387141881,-72.85790785834925,LFE,20880.0
148,2004-04-24 19:03:00.000,2004-04-25 01:42:00.000,225.43640848300137,-519.2565049560491,-72.1096343476028,LFE,23940.0
149,2004-04-25 06:03:00.000,2004-04-25 11:39:00.000,223.9055990615909,-516.0477154943807,-71.74411324306604,LFE,20160.0
150,2004-04-25 17:15:00.000,2004-04-25 21:15:00.000,222.3487816833232,-512.7783279615059,-71.37584592128319,LFE,14400.0
151,2004-04-26 15:39:00.000,2004-04-26 21:18:00.000,219.2406533953232,-506.2383548189083,-70.61001179277714,LFE,20340.0
152,2004-04-26 22:24:00.000,2004-04-27 00:12:00.000,218.30549913241404,-504.2902391011355,-70.206744515967,LFE_sm,6480.0
153,2004-04-27 01:36:00.000,2004-04-27 02:27:00.000,217.86240067803496,-503.3339912177821,-70.24848079625082,LFE_sm,3060.0
154,2004-04-27 11:48:00.000,2004-04-27 14:03:00.000,216.4510221813312,-500.35586769237545,-69.87262020578068,LFE_sm,8100.0
155,2004-04-27 15:42:00.000,2004-04-28 07:06:00.000,215.9117765718555,-499.2260403851431,-69.66245683044588,LFE_m,55440.0
156,2004-04-28 11:51:00.000,2004-04-28 14:00:00.000,213.12915894329976,-493.3250448032237,-69.00582516462453,LFE,7740.0
157,2004-04-28 17:45:00.000,2004-04-28 22:15:00.000,212.3154945099074,-491.6115248206403,-68.70275773677292,LFE,16200.0
158,2004-04-29 09:06:00.000,2004-04-29 12:06:00.000,210.20088981460148,-487.1043235895612,-68.24744628500916,LFE,10800.0
159,2004-04-30 17:12:00.000,2004-05-01 08:33:00.000,205.7894072016992,-477.6962728761259,-67.0838315721902,LFE_m,55260.0
160,2004-05-02 21:00:00.000,2004-05-03 00:30:00.000,198.69907463815215,-462.47535934821263,-65.2293704274066,LFE_sm,12600.0
161,2004-05-05 03:24:00.000,2004-05-05 05:09:00.000,191.288251864165,-446.4552885066096,-63.195914655328174,LFE_sm,6300.0
162,2004-05-06 00:57:00.000,2004-05-06 03:48:00.000,188.36217293243843,-440.09700367918623,-62.38288642057476,LFE,10260.0
163,2004-05-06 20:39:00.000,2004-05-07 03:18:00.000,185.6920273895285,-434.2736277309292,-61.67126011959084,LFE,23940.0
164,2004-05-07 10:39:00.000,2004-05-07 12:18:00.000,183.7972072348054,-430.14977688795454,-61.03688888676295,LFE_sm,5940.0
165,2004-05-07 12:33:00.000,2004-05-07 13:45:00.000,183.54023208176991,-429.5959937209688,-60.90769203622108,LFE_sm,4320.0
166,2004-05-08 07:42:00.000,2004-05-08 12:00:00.000,180.9526730794491,-423.9194399720423,-60.25338715534021,LFE,15480.0
167,2004-05-08 18:39:00.000,2004-05-08 21:39:00.000,179.47516858547328,-420.6788378712264,-59.82392810850847,LFE,10800.0
168,2004-05-09 05:36:00.000,2004-05-09 09:30:00.000,177.9991718580618,-417.4363512327403,-59.39420799358977,LFE_sm,14040.0
169,2004-05-09 16:36:00.000,2004-05-09 20:51:00.000,176.51796732959437,-414.1773524553024,-58.96082928819881,LFE,15300.0
170,2004-05-12 08:03:00.000,2004-05-12 11:42:00.000,168.00476358850372,-395.32865419447154,-56.53292800714016,LFE_sm,13140.0
171,2004-05-12 18:33:00.000,2004-05-12 22:03:00.000,166.60103063977093,-392.2026969066269,-56.13030196843473,LFE,12600.0
172,2004-05-13 15:27:00.000,2004-05-13 19:51:00.000,163.8112126920932,-385.9742428059356,-55.329962706973134,LFE_sm,15840.0
173,2004-05-13 21:21:00.000,2004-05-13 23:42:00.000,163.02469321253574,-384.21049297009546,-55.13155365776538,LFE,8460.0
174,2004-05-13 23:57:00.000,2004-05-14 01:12:00.000,162.67823457314168,-383.4293977439926,-55.069377525689234,LFE,4500.0
175,2004-05-14 01:30:00.000,2004-05-14 09:30:00.000,162.4717331228111,-382.9739500626776,-54.96077513428053,LFE,28800.0
176,2004-05-14 10:00:00.000,2004-05-14 14:06:00.000,161.33984464824263,-380.4306438571683,-54.677409135728944,LFE,14760.0
177,2004-05-14 14:57:00.000,2004-05-14 17:09:00.000,160.68109929288502,-378.9739610515344,-54.33758870113633,LFE,7920.0
178,2004-05-14 18:48:00.000,2004-05-14 19:30:00.000,160.16894980826163,-377.80952154431054,-54.29006698725427,LFE,2520.0
179,2004-05-16 07:12:00.000,2004-05-16 10:54:00.000,155.3355882075485,-366.9326921302634,-52.81253782040129,LFE,13320.0
180,2004-05-16 11:06:00.000,2004-05-16 16:21:00.000,154.81864911268616,-365.7736827135966,-52.598482432653306,LFE,18900.0
181,2004-05-16 17:27:00.000,2004-05-17 00:36:00.000,153.9773380127993,-363.8615705571382,-52.41889097884019,LFE,25740.0
182,2004-05-17 18:00:00.000,2004-05-18 08:42:00.000,150.72896104239848,-356.5156614914539,-51.34370921612811,LFE_m,52920.0
183,2004-05-19 23:24:00.000,2004-05-20 03:39:00.000,143.6849800082256,-340.4658174146469,-49.17893425389655,LFE,15300.0
184,2004-05-20 08:30:00.000,2004-05-20 09:03:00.000,142.48735589465443,-337.7219361416799,-48.82628936490352,LFE_sm,1980.0
185,2004-05-20 09:18:00.000,2004-05-20 13:09:00.000,142.382105881488,-337.4832243486044,-48.77731406189893,LFE,13860.0
186,2004-05-20 20:06:00.000,2004-05-21 01:51:00.000,140.96179464335646,-334.2278329430132,-48.33316482479443,LFE,20700.0
187,2004-05-21 06:54:00.000,2004-05-22 01:33:00.000,139.54253966347036,-330.9699226667935,-47.88827344240111,LFE_m,67140.0
188,2004-05-22 02:42:00.000,2004-05-22 10:51:00.000,136.9433318699533,-324.9859326633918,-47.1021556231579,LFE,29340.0
189,2004-05-22 15:24:00.000,2004-05-23 08:12:00.000,135.27803196636748,-321.15060797032487,-46.54523981755597,LFE_m,60480.0
190,2004-05-23 12:42:00.000,2004-05-23 17:12:00.000,132.48831314672256,-314.7028035237976,-45.65884347071854,LFE,16200.0
191,2004-05-23 23:39:00.000,2004-05-24 10:18:00.000,131.0557483338162,-311.38384894174914,-45.20362422136933,LFE,38340.0
192,2004-05-24 12:00:00.000,2004-05-24 14:48:00.000,129.44131875147934,-307.6317527089868,-44.72714645642118,LFE,10080.0
193,2004-05-24 18:24:00.000,2004-05-25 03:18:00.000,128.6052428994444,-305.6901276562584,-44.45113874382816,LFE,32040.0
194,2004-05-25 04:39:00.000,2004-05-25 13:00:00.000,127.26701074011704,-302.57499173630566,-44.03248328356875,LFE,30060.0
195,2004-05-25 16:51:00.000,2004-05-26 09:00:00.000,125.67546179957516,-298.87246872903177,-43.47451224245244,LFE_m,58140.0
196,2004-05-26 14:12:00.000,2004-05-27 10:24:00.000,122.89356831832237,-292.3737784964974,-42.56746229442599,LFE_m,72720.0
197,2004-05-27 11:09:00.000,2004-05-27 19:45:00.000,120.16798743610792,-285.98476858096456,-41.67934820370194,LFE,30960.0
198,2004-05-28 03:12:00.000,2004-05-28 05:06:00.000,118.08629845001396,-281.0780153533882,-41.067039986460735,LFE,6840.0
199,2004-05-28 13:09:00.000,2004-05-28 16:03:00.000,116.80234490466653,-278.0532361717548,-40.60799732901522,LFE_sm,10440.0
200,2004-05-29 00:06:00.000,2004-05-29 02:42:00.000,115.39034009773395,-274.7173518068112,-40.1281630086164,LFE,9360.0
201,2004-05-29 11:03:00.000,2004-05-29 12:45:00.000,113.9793387046314,-271.37819677292765,-39.64569874566085,LFE,6120.0
202,2004-05-30 03:21:00.000,2004-05-30 10:33:00.000,111.8807330109842,-266.4143108953812,-38.83392251478212,LFE,25920.0
203,2004-06-02 00:33:00.000,2004-06-02 03:30:00.000,102.99253451109544,-245.184392746554,-35.77730958590478,LFE,10620.0
204,2004-06-02 08:00:00.000,2004-06-02 14:27:00.000,102.03733620079024,-242.9014511646899,-35.35973011242617,LFE,23220.0
205,2004-06-02 21:51:00.000,2004-06-03 01:24:00.000,100.26220751270944,-238.62050362535305,-34.797535389007784,LFE_sm,12780.0
